-12	248.5075758	1
-54	219.6904762	1
-54	263.2857143	1
-75	208.5238095	1
-75	274.1428571	1
-96	198.8095238	1
-95.5	290.875	1
-111.5	311.875	1
-117	190.8809524	1
-121.5	333.625	1
-128.25	359.4375	1
-138	184.6190476	1
-131.5	379.0833333	1
-133.6666667	400.8333333	1
-135.2857143	426	1
-135.1428571	452.1428571	1
-136	477.1666667	1
-136	500.2	1
-136.1428571	522.7857143	1
-137.5	546.0833333	1
-139.2857143	569.4285714	1
-143	594.125	1
-147	618	1
-151.5	639.65	1
-159	180.3095238	1
-158.5	661.75	1
-165.5	683.625	1
-180	178.1428571	1
-174	705.0555556	1
-184.5	726.4166667	1
-201	178.0714286	1
-198	747.8666667	1
-214.5	768.6388889	1
-222	180.2380952	1
-234	788.0952381	1
-243	185	1
-255	804.8571429	1
-264	192.6904762	1
-276	818.6190476	1
-285	203.3571429	1
-297	830.2380952	1
-306	217.452381	1
-318	840.1666667	1
-327	235.1666667	1
-339	848.7857143	1
-347	255.5526316	1
-360	856.3571429	1
-365	276.9411765	1
-381	863	1
-381	298.2666667	1
-395.5	318.8571429	1
-402	868.8809524	1
-410.5	339.96875	1
-423	874.1428571	1
-429	357.5952381	1
-444	878.8571429	1
-450	351.5	1
-465	883.047619	1
-471	339.5952381	1
-486	886.7857143	1
-492	328.6190476	1
-507	890.2142857	1
-513	319.7619048	1
-528	893.2142857	1
-534	313.3571429	1
-549	895.9761905	1
-555	309.2142857	1
-570	898.3571429	1
-576	307.1904762	1
-591	902.5	1
-597	307	1
-608.5	922.1071429	1
-618	308.4761905	1
-622	943.0769231	1
-639	311.4047619	1
-634.5	964.4583333	1
-645.5	985.6	1
-660	315.6428571	1
-655	1006.944444	1
-668.75	709.2628205	1
-663	1029.357143	1
-669	1053.6875	1
-676.3333333	1140.965278	1
-673.5	736.2	1
-672	1072.083333	1
-681	321.047619	1
-673.7142857	1111.785714	1
-673.75	1090	1
-683.5	758.75	1
-690	697.6190476	1
-698	1144.380952	1
-693.5	779.85	1
-702	327.5	1
-704	800.6818182	1
-711	690.3095238	1
-719	1144.97619	1
-715.5	821.75	1
-723	334.9285714	1
-732	682.3095238	1
-728	843	1
-740	1144.02381	1
-744	343.1904762	1
-741.5	863.8928571	1
-753	673.5238095	1
-756.5	885.125	1
-761	1142.547619	1
-765	352.2619048	1
-774	663.9285714	1
-773.5	906.8333333	1
-782	1140.071429	1
-786	361.8571429	1
-792	927.8684211	1
-795	653.4285714	1
-803	1136.428571	1
-807	369.2380952	1
-812	947.8571429	1
-816	642.1190476	1
-824	1131.47619	1
-828	372.6904762	1
-833	966.3571429	1
-837	629.7380952	1
-845	1125.214286	1
-849	372.6904762	1
-854	982.3333333	1
-858	616.2857143	1
-866	1117.380952	1
-870	369.8571429	1
-875	996.047619	1
-879	601.5238095	1
-887	1107.904762	1
-891	364.5238095	1
-896	1007.833333	1
-900	585.547619	1
-908	1096.619048	1
-912	357.1428571	1
-917	1017.738095	1
-921	567.952381	1
-929	1083.642857	1
-933	347.952381	1
-938	1026.047619	1
-942	548.452381	1
-950	1068.833333	1
-954	337.3809524	1
-959	1033.452381	1
-962	528.0526316	1
-975	325.5952381	1
-980	507.5882353	1
-986.5	1040.2	1
-996	313.047619	1
-996.5	486.8125	1
-1011.5	465.7142857	1
-1017	300.1428571	1
-1025	444.6923077	1
-1038	287.3095238	1
-1037	423.6818182	1
-1047.5	403.05	1
-1059	275.3571429	1
-1057	381.8333333	1
-1065.5	360.125	1
-1073	337.7857143	1
-1080.7	313.65	1
-1084.6	295.7	1
-20.60772541	240.2087993	1
-20.60772541	255.020602	1
-37.35150231	258.8845505	1
-31.55557954	235.056868	1
-43.7914165	227.9729624	1
-973.0710343	1036.182193	1
-963.411163	1060.009876	1
-974.3590172	1051.637987	1
-980.7989314	1045.842065	1
-980.7989314	1037.470176	1
-519.7010752	1019.438417	1
-906.0959267	804.9892739	1
-470.113736	245.3607307	1
-127.510301	19.96373399	1
-37.35150231	443.7100878	1
-1072.245713	268.5444218	1
-1082.549576	265.3244647	1
-1087.057516	284.6442073	1
-1089.633481	273.0523617	1
-1088.98949	265.3244647	1
